Year,Month,Day,Hour,Stop,Passengers,Average temperature,Wind speed,Precipitation
2021,10,11,13,99,118,11.6,7.4,0
2021,10,11,13,98,73,11.6,7.4,0
2021,10,11,13,99,60,11.6,7.4,0
2021,10,11,14,98,91,11.6,7.5,0
2021,10,11,14,99,87,11.6,7.5,0
2021,10,11,15,98,132,11.5,7.9,0
2021,10,11,15,99,60,11.5,7.9,0
2021,10,11,15,98,131,11.5,7.9,0
2021,10,11,16,99,56,11.2,7,0
2021,10,11,16,98,90,11.2,7,0
2021,10,11,16,99,63,11.2,7,0
2021,10,11,17,98,86,11.3,7.8,0
2021,10,11,17,99,56,11.3,7.8,0
2021,10,11,17,98,36,11.3,7.8,0
2021,10,11,18,99,47,10.5,7,0
2021,10,11,18,98,50,10.5,7,0
2021,10,11,18,99,44,10.5,7,0
2021,10,11,19,98,36,10.4,8.9,0
2021,10,11,19,99,38,10.4,8.9,0
2021,10,11,19,98,20,10.4,8.9,0
2021,10,11,20,99,18,10,8.8,0
2021,10,11,20,98,10,10,8.8,0
2021,10,11,20,99,23,10,8.8,0
2021,10,11,21,98,10,8.8,8.4,0.5
2021,10,11,21,99,17,8.8,8.4,0.5
2021,10,11,22,98,1,9,8.1,0
2021,10,11,22,99,11,9,8.1,0
2021,10,11,23,98,3,8.8,7.8,0.1
2021,10,11,23,99,5,8.8,7.8,0.1
2021,10,11,23,98,0,8.8,7.8,0.1
2021,10,11,0,99,0,11,8.3,0
2021,10,11,0,98,1,11,8.3,0
2021,10,11,0,99,4,11,8.3,0
2021,10,11,1,98,0,10.9,8.8,0
2021,10,11,1,99,0,10.9,8.8,0
2021,10,11,2,98,0,10.8,7.8,0
2021,10,11,2,99,2,10.8,7.8,0
2021,10,12,6,98,14,7.2,2.9,5.7
2021,10,12,6,99,29,7.2,2.9,5.7
2021,10,12,6,98,21,7.2,2.9,5.7
2021,10,12,7,99,40,7.9,2.5,0
2021,10,12,7,98,64,7.9,2.5,0
2021,10,12,7,99,44,7.9,2.5,0
2021,10,12,8,98,75,8.3,2.3,0.1
2021,10,12,8,99,55,8.3,2.3,0.1
2021,10,12,8,98,49,8.3,2.3,0.1
2021,10,12,9,99,30,7.1,2.3,3.6
2021,10,12,9,98,44,7.1,2.3,3.6
2021,10,12,9,99,48,7.1,2.3,3.6
2021,10,12,10,98,19,7.3,1.6,1.8
2021,10,12,10,99,98,7.3,1.6,1.8
2021,10,12,11,98,25,8.2,1.1,0.9
2021,10,12,11,99,54,8.2,1.1,0.9
2021,10,12,11,98,31,8.2,1.1,0.9
2021,10,12,12,99,75,8.9,1.9,0.2
2021,10,12,12,98,87,8.9,1.9,0.2
2021,10,12,13,99,65,9.3,2.2,0.2
2021,10,12,13,98,53,9.3,2.2,0.2
2021,10,12,13,99,77,9.3,2.2,0.2
2021,10,12,14,98,44,9.5,2,0
2021,10,12,14,99,52,9.5,2,0
2021,10,12,15,98,89,10.3,1.1,0
2021,10,12,15,99,73,10.3,1.1,0
2021,10,12,15,98,106,10.3,1.1,0
2021,10,12,16,99,81,10.3,2.5,0
2021,10,12,16,98,95,10.3,2.5,0
2021,10,12,16,99,80,10.3,2.5,0
2021,10,12,17,98,100,9.6,2.6,0
2021,10,12,17,99,48,9.6,2.6,0
2021,10,12,17,98,76,9.6,2.6,0
2021,10,12,18,99,46,9.6,2.2,0
2021,10,12,18,98,24,9.6,2.2,0
2021,10,12,18,99,55,9.6,2.2,0
2021,10,12,19,98,19,8.1,1.7,0
2021,10,12,19,99,44,8.1,1.7,0
2021,10,12,19,98,66,8.1,1.7,0
2021,10,12,20,99,35,7.7,1.9,0
2021,10,12,20,98,24,7.7,1.9,0
2021,10,12,20,99,32,7.7,1.9,0
2021,10,12,21,98,32,7.6,1.6,0
2021,10,12,21,99,24,7.6,1.6,0
2021,10,12,22,98,3,7.6,2.2,0
2021,10,12,22,99,8,7.6,2.2,0
2021,10,12,23,98,5,7.6,1.5,0
2021,10,12,23,99,8,7.6,1.5,0
2021,10,12,23,98,2,7.6,1.5,0
2021,10,12,0,99,1,9.1,7.3,0
2021,10,12,0,98,11,9.1,7.3,0
2021,10,12,0,99,0,9.1,7.3,0
2021,10,12,1,98,0,8.9,6.7,0
2021,10,12,1,99,1,8.9,6.7,0
2021,10,12,2,98,0,9.1,6,0
2021,10,12,2,99,1,9.1,6,0
2021,10,13,6,98,16,6.4,1.6,0
2021,10,13,6,99,29,6.4,1.6,0
2021,10,13,6,98,18,6.4,1.6,0
2021,10,13,7,99,28,6.6,2.3,0
2021,10,13,7,98,69,6.6,2.3,0
2021,10,13,7,99,51,6.6,2.3,0
2021,10,13,8,98,85,6.8,1.8,0
2021,10,13,8,99,46,6.8,1.8,0
2021,10,13,8,98,32,6.8,1.8,0
2021,10,13,9,99,55,6.7,1.6,0
2021,10,13,9,98,24,6.7,1.6,0
2021,10,13,9,99,105,6.7,1.6,0
2021,10,13,10,98,21,6.8,1.9,0
2021,10,13,10,99,46,6.8,1.9,0
2021,10,13,11,98,27,6.6,2.7,0
2021,10,13,11,99,58,6.6,2.7,0
2021,10,13,11,98,23,6.6,2.7,0
2021,10,13,12,99,33,7.5,2.3,0
2021,10,13,12,98,31,7.5,2.3,0
2021,10,13,13,99,67,8.3,2.3,0
2021,10,13,13,98,57,8.3,2.3,0
2021,10,13,13,99,52,8.3,2.3,0
2021,10,13,14,99,68,8.6,2.3,0
2021,10,13,14,98,107,8.6,2.3,0
2021,10,13,15,98,128,8.9,2.2,0
2021,10,13,15,99,59,8.9,2.2,0
2021,10,13,15,98,83,8.9,2.2,0
2021,10,13,16,99,76,9.6,1.9,0
2021,10,13,16,98,108,9.6,1.9,0
2021,10,13,16,99,70,9.6,1.9,0
2021,10,13,17,98,79,9.3,2.1,0
2021,10,13,17,99,76,9.3,2.1,0
2021,10,13,17,98,64,9.3,2.1,0
2021,10,13,18,99,50,8.3,2,0
2021,10,13,18,98,54,8.3,2,0
2021,10,13,18,99,44,8.3,2,0
2021,10,13,19,98,46,6.6,2.3,0
2021,10,13,19,99,32,6.6,2.3,0
2021,10,13,19,98,22,6.6,2.3,0
2021,10,13,20,99,26,5.4,3,0
2021,10,13,20,98,59,5.4,3,0
2021,10,13,21,98,37,4.8,2.4,0
2021,10,13,20,99,28,5.4,3,0
2021,10,13,21,99,21,4.8,2.4,0
2021,10,13,22,98,7,4.4,2.7,0
2021,10,13,22,99,16,4.4,2.7,0
2021,10,13,23,98,7,4.1,2.1,0
2021,10,13,23,99,11,4.1,2.1,0
2021,10,13,23,98,2,4.1,2.1,0
2021,10,13,0,99,1,7.9,1.8,0
2021,10,13,0,98,4,7.9,1.8,0
2021,10,13,0,99,3,7.9,1.8,0
2021,10,13,1,98,2,7.8,1.5,0
2021,10,13,1,99,1,7.8,1.5,0
2021,10,13,2,98,1,7.5,1.5,0
2021,10,13,2,99,0,7.5,1.5,0
2021,10,14,6,98,15,2.9,2.4,0
2021,10,14,6,99,31,2.9,2.4,0
2021,10,14,6,98,20,2.9,2.4,0
2021,10,14,7,99,42,2.5,1.3,0
2021,10,14,7,98,53,2.5,1.3,0
2021,10,14,7,99,55,2.5,1.3,0
2021,10,14,8,98,59,2.1,0.7,0
2021,10,14,8,99,59,2.1,0.7,0
2021,10,14,8,98,45,2.1,0.7,0
2021,10,14,9,99,59,2.1,0.9,0
2021,10,14,9,98,55,2.1,0.9,0
2021,10,14,9,99,56,2.1,0.9,0
2021,10,14,10,98,31,3.9,1.2,0
2021,10,14,10,99,105,3.9,1.2,0
2021,10,14,11,98,41,6.6,2.2,0
2021,10,14,11,99,88,6.6,2.2,0
2021,10,14,11,98,31,6.6,2.2,0
2021,10,14,12,99,75,8.2,3.7,0
2021,10,14,12,98,50,8.2,3.7,0
2021,10,14,13,99,52,7.7,4.8,0.3
2021,10,14,13,98,104,7.7,4.8,0.3
2021,10,14,13,99,60,7.7,4.8,0.3
2021,10,14,14,98,66,8.3,4.8,0
2021,10,14,14,99,84,8.3,4.8,0
2021,10,14,15,99,68,9.1,6.3,0
2021,10,14,15,98,101,9.1,6.3,0
2021,10,14,16,99,89,9,6.1,0
2021,10,14,16,98,148,9,6.1,0
2021,10,14,15,98,158,9.1,6.3,0
2021,10,14,16,99,82,9,6.1,0
2021,10,14,17,98,83,8.6,6.8,0
2021,10,14,17,99,81,8.6,6.8,0
2021,10,14,17,98,71,8.6,6.8,0
2021,10,14,18,99,56,8.3,6,0
2021,10,14,18,98,54,8.3,6,0
2021,10,14,18,99,44,8.3,6,0
2021,10,14,19,98,31,8.1,5.3,0
2021,10,14,19,99,42,8.1,5.3,0
2021,10,14,19,98,38,8.1,5.3,0
2021,10,14,20,99,27,8.3,5.9,0
2021,10,14,20,98,34,8.3,5.9,0
2021,10,14,20,99,41,8.3,5.9,0
2021,10,14,21,98,30,8.3,6.7,0
2021,10,14,21,99,23,8.3,6.7,0
2021,10,14,22,98,10,8.2,7.1,0
2021,10,14,22,99,14,8.2,7.1,0
2021,10,14,23,98,5,8.3,7.5,0
2021,10,14,23,99,16,8.3,7.5,0
2021,10,14,23,98,1,8.3,7.5,0
2021,10,14,0,99,1,3.5,3,0
2021,10,14,0,98,8,3.5,3,0
2021,10,14,0,99,3,3.5,3,0
2021,10,14,1,98,2,3.5,2.3,0
2021,10,14,1,99,2,3.5,2.3,0
2021,10,14,2,98,0,3.8,1.6,0
2021,10,14,2,99,1,3.8,1.6,0
2021,10,15,6,99,28,7.9,7.4,0.3
2021,10,15,6,98,28,7.9,7.4,0.3
2021,10,15,7,99,44,7.9,8.2,0
2021,10,15,7,98,52,7.9,8.2,0
2021,10,15,7,99,55,7.9,8.2,0
2021,10,15,8,98,70,8,8.1,0
2021,10,15,8,99,41,8,8.1,0
2021,10,15,8,98,53,8,8.1,0
2021,10,15,9,98,39,8.3,7.8,0
2021,10,15,9,99,49,8.3,7.8,0
2021,10,15,9,99,50,8.3,7.8,0
2021,10,15,10,98,34,8.6,8,0
2021,10,15,10,99,66,8.6,8,0
2021,10,15,11,98,33,8.7,7.5,0
2021,10,15,11,99,53,8.7,7.5,0
2021,10,15,11,98,27,8.7,7.5,0
2021,10,15,12,99,36,8.9,8.3,0.1
2021,10,15,12,98,75,8.9,8.3,0.1
2021,10,15,13,99,62,9.1,8.2,0
2021,10,15,13,98,94,9.1,8.2,0
2021,10,15,6,98,0,7.9,7.4,0.3
2021,10,15,14,98,84,9.5,7.9,0.1
2021,10,15,14,99,68,9.5,7.9,0.1
2021,10,15,15,98,121,9.9,7.6,0.1
2021,10,15,15,99,48,9.9,7.6,0.1
2021,10,15,15,98,61,9.9,7.6,0.1
2021,10,15,16,99,115,9.7,8.2,0.1
2021,10,15,16,98,59,9.7,8.2,0.1
2021,10,15,16,99,60,9.7,8.2,0.1
2021,10,15,17,98,76,9.8,8.7,0.2
2021,10,15,17,99,100,9.8,8.7,0.2
2021,10,15,17,98,45,9.8,8.7,0.2
2021,10,15,18,99,110,9.9,8.6,2.2
2021,10,15,13,99,45,9.1,8.2,0
2021,10,15,18,98,46,9.9,8.6,2.2
2021,10,15,18,99,44,9.9,8.6,2.2
2021,10,15,19,98,44,8.6,6.8,2.3
2021,10,15,19,99,23,8.6,6.8,2.3
2021,10,15,19,98,14,8.6,6.8,2.3
2021,10,15,20,99,22,8.3,5.6,0.2
2021,10,15,20,98,193,8.3,5.6,0.2
2021,10,15,20,99,27,8.3,5.6,0.2
2021,10,15,21,98,27,9.3,6.8,0.2
2021,10,15,21,99,23,9.3,6.8,0.2
2021,10,15,22,98,6,7.7,7.3,0
2021,10,15,22,99,8,7.7,7.3,0
2021,10,15,23,98,19,5.8,8.1,0
2021,10,15,23,99,19,5.8,8.1,0
2021,10,15,23,98,4,5.8,8.1,0
2021,10,15,0,99,9,8.2,7.8,0
2021,10,15,0,98,33,8.2,7.8,0
2021,10,15,0,99,10,8.2,7.8,0
2021,10,15,1,98,1,8.3,7,0
2021,10,15,1,99,4,8.3,7,0
2021,10,15,2,98,1,8,7.8,0
2021,10,15,2,99,2,8,7.8,0
2021,10,16,6,98,3,3.8,5.8,0
2021,10,16,6,99,6,3.8,5.8,0
2021,10,16,6,98,6,3.8,5.8,0
2021,10,16,7,99,5,3.6,5.4,0
2021,10,16,7,98,7,3.6,5.4,0
2021,10,16,7,99,2,3.6,5.4,0
2021,10,16,8,98,22,3.5,5.4,0
2021,10,16,8,99,6,3.5,5.4,0
2021,10,16,8,98,30,3.5,5.4,0
2021,10,16,9,99,22,4,6.5,0
2021,10,16,9,98,31,4,6.5,0
2021,10,16,9,99,49,4,6.5,0
2021,10,16,10,98,51,4.9,6.3,0
2021,10,16,10,99,135,4.9,6.3,0
2021,10,16,11,98,37,6.3,6.9,0
2021,10,16,11,99,144,6.3,6.9,0
2021,10,16,11,99,114,6.3,6.9,0
2021,10,16,11,98,20,6.3,6.9,0
2021,10,16,11,98,44,6.3,6.9,0
2021,10,16,11,99,104,6.3,6.9,0
2021,10,16,12,98,89,7.4,8.4,0
2021,10,16,12,99,165,7.4,8.4,0
2021,10,16,12,99,102,7.4,8.4,0
2021,10,16,12,98,71,7.4,8.4,0
2021,10,16,13,98,87,8.4,8.1,0
2021,10,16,13,99,105,8.4,8.1,0
2021,10,16,13,99,87,8.4,8.1,0
2021,10,16,13,98,77,8.4,8.1,0
2021,10,16,13,98,54,8.4,8.1,0
2021,10,16,13,99,169,8.4,8.1,0
2021,10,16,14,99,135,8.6,9.5,0
2021,10,16,14,98,117,8.6,9.5,0
2021,10,16,14,98,210,8.6,9.5,0
2021,10,16,14,99,215,8.6,9.5,0
2021,10,16,15,99,106,8.9,8.9,0
2021,10,16,15,98,110,8.9,8.9,0
2021,10,16,15,99,128,8.9,8.9,0
2021,10,16,15,98,101,8.9,8.9,0
2021,10,16,15,99,64,8.9,8.9,0
2021,10,16,15,98,109,8.9,8.9,0
2021,10,16,16,98,119,9.3,7.9,0
2021,10,16,16,99,117,9.3,7.9,0
2021,10,16,16,98,109,9.3,7.9,0
2021,10,16,16,99,101,9.3,7.9,0
2021,10,16,16,98,80,9.3,7.9,0
2021,10,16,16,99,67,9.3,7.9,0
2021,10,16,17,98,96,8.9,7.3,0
2021,10,16,17,99,61,8.9,7.3,0
2021,10,16,17,98,83,8.9,7.3,0
2021,10,16,17,99,55,8.9,7.3,0
2021,10,16,17,98,111,8.9,7.3,0
2021,10,16,17,99,45,8.9,7.3,0
2021,10,16,18,98,87,7.8,6.2,0
2021,10,16,18,99,46,7.8,6.2,0
2021,10,16,18,98,120,7.8,6.2,0
2021,10,16,19,99,55,6.8,6.1,0
2021,10,16,18,99,39,7.8,6.2,0
2021,10,16,19,98,50,6.8,6.1,0
2021,10,16,19,98,85,6.8,6.1,0
2021,10,16,19,99,35,6.8,6.1,0
2021,10,16,19,98,51,6.8,6.1,0
2021,10,16,20,99,20,6.5,6.5,0
2021,10,16,20,98,34,6.5,6.5,0
2021,10,16,20,99,32,6.5,6.5,0
2021,10,16,21,98,31,6,6.2,0
2021,10,16,21,99,27,6,6.2,0
2021,10,16,22,98,19,5.6,5.5,0
2021,10,16,22,99,12,5.6,5.5,0
2021,10,16,23,98,14,5.5,6.2,0.6
2021,10,16,23,99,8,5.5,6.2,0.6
2021,10,16,23,98,46,5.5,6.2,0.6
2021,10,16,0,99,7,5.1,7.6,0
2021,10,16,0,98,123,5.1,7.6,0
2021,10,16,0,99,5,5.1,7.6,0
2021,10,16,1,98,66,4.8,7.3,0
2021,10,16,1,99,8,4.8,7.3,0
2021,10,16,2,98,10,4.9,7.4,0
2021,10,16,2,99,11,4.9,7.4,0
2021,10,17,6,98,5,3.3,5.4,0
2021,10,17,6,99,1,3.3,5.4,0
2021,10,17,6,98,1,3.3,5.4,0
2021,10,17,7,99,0,3.3,5.6,0
2021,10,17,7,98,1,3.3,5.6,0
2021,10,17,7,99,6,3.3,5.6,0
2021,10,17,8,98,8,3.2,6,0
2021,10,17,8,99,4,3.2,6,0
2021,10,17,8,98,4,3.2,6,0
2021,10,17,9,99,17,3.3,5.3,0
2021,10,17,9,98,9,3.3,5.3,0
2021,10,17,9,99,50,3.3,5.3,0
2021,10,17,10,98,25,4.2,6,0
2021,10,17,10,99,140,4.2,6,0
2021,10,17,11,99,95,5.7,7,0
2021,10,17,11,98,39,5.7,7,0
2021,10,17,11,98,16,5.7,7,0
2021,10,17,11,99,112,5.7,7,0
2021,10,17,11,99,95,5.7,7,0
2021,10,17,11,98,48,5.7,7,0
2021,10,17,12,98,56,6.7,8.6,0
2021,10,17,12,99,139,6.7,8.6,0
2021,10,17,12,99,73,6.7,8.6,0
2021,10,17,12,98,74,6.7,8.6,0
2021,10,17,13,98,85,7.5,9,0
2021,10,17,13,99,91,7.5,9,0
2021,10,17,13,98,105,7.5,9,0
2021,10,17,13,99,92,7.5,9,0
2021,10,17,13,98,63,7.5,9,0
2021,10,17,13,99,118,7.5,9,0
2021,10,17,14,98,118,8.1,8.7,0
2021,10,17,14,99,111,8.1,8.7,0
2021,10,17,14,98,155,8.1,8.7,0
2021,10,17,14,99,181,8.1,8.7,0
2021,10,17,15,99,67,8.9,7.7,0
2021,10,17,15,98,81,8.9,7.7,0
2021,10,17,15,98,109,8.9,7.7,0
2021,10,17,15,99,82,8.9,7.7,0
2021,10,17,15,99,54,8.9,7.7,0
2021,10,17,15,98,79,8.9,7.7,0
2021,10,17,16,98,124,8.1,8,0
2021,10,17,16,99,48,8.1,8,0
2021,10,17,16,98,137,8.1,8,0
2021,10,17,16,99,49,8.1,8,0
2021,10,17,16,98,92,8.1,8,0
2021,10,17,16,99,44,8.1,8,0
2021,10,17,17,99,36,8.4,6,0
2021,10,17,17,98,117,8.4,6,0
2021,10,17,17,98,123,8.4,6,0
2021,10,17,17,99,27,8.4,6,0
2021,10,17,17,99,24,8.4,6,0
2021,10,17,17,98,95,8.4,6,0
2021,10,17,18,98,109,6.9,7,0
2021,10,17,18,99,28,6.9,7,0
2021,10,17,18,98,72,6.9,7,0
2021,10,17,19,99,11,5.8,6.3,0
2021,10,17,18,99,16,6.9,7,0
2021,10,17,19,98,35,5.8,6.3,0
2021,10,17,19,98,8,5.8,6.3,0
2021,10,17,19,99,14,5.8,6.3,0
2021,10,17,19,98,15,5.8,6.3,0
2021,10,17,20,99,35,5.3,6.4,0
2021,10,17,20,98,12,5.3,6.4,0
2021,10,17,20,99,23,5.3,6.4,0
2021,10,17,21,98,10,4.6,5.8,0
2021,10,17,21,99,12,4.6,5.8,0
2021,10,17,22,98,4,4.1,5.2,0
2021,10,17,22,99,3,4.1,5.2,0
2021,10,17,23,98,2,3.5,4.3,0
2021,10,17,23,99,13,3.5,4.3,0
2021,10,17,23,98,0,3.5,4.3,0
2021,10,17,0,99,1,5.2,7.2,0.2
2021,10,17,0,98,0,5.2,7.2,0.2
2021,10,17,0,99,1,5.2,7.2,0.2
2021,10,17,1,98,0,4.6,5.5,0
2021,10,17,1,99,1,4.6,5.5,0
2021,10,17,2,98,0,4.4,5.7,0
2021,10,17,2,99,0,4.4,5.7,0
2021,10,18,6,98,14,3.9,6.9,0
2021,10,18,6,99,31,3.9,6.9,0
2021,10,18,6,98,8,3.9,6.9,0
2021,10,18,7,99,31,3.6,6.1,0
2021,10,18,7,98,42,3.6,6.1,0
2021,10,18,7,99,41,3.6,6.1,0
2021,10,18,8,98,39,3.3,6.3,0
2021,10,18,8,99,41,3.3,6.3,0
2021,10,18,8,98,47,3.3,6.3,0
2021,10,18,9,99,31,3.6,5.7,0
2021,10,18,9,98,29,3.6,5.7,0
2021,10,18,9,99,62,3.6,5.7,0
2021,10,18,10,98,40,4,6.5,0
2021,10,18,10,99,93,4,6.5,0
2021,10,18,11,98,32,4.7,7,0
2021,10,18,11,99,151,4.7,7,0
2021,10,18,11,98,46,4.7,7,0
2021,10,18,12,99,119,5.4,7.7,0
2021,10,18,12,98,66,5.4,7.7,0
2021,10,18,13,99,136,6,7.6,0
2021,10,18,13,98,147,6,7.6,0
2021,10,18,13,99,122,6,7.6,0
2021,10,18,14,98,106,6,7.8,0
2021,10,18,14,99,116,6,7.8,0
2021,10,18,15,98,177,6.7,6,0
2021,10,18,15,99,68,6.7,6,0
2021,10,18,15,98,131,6.7,6,0
2021,10,18,16,99,63,6.3,6.6,0
2021,10,18,16,98,163,6.3,6.6,0
2021,10,18,16,99,40,6.3,6.6,0
2021,10,18,17,98,102,6,5.6,0
2021,10,18,17,99,57,6,5.6,0
2021,10,18,17,98,83,6,5.6,0
2021,10,18,18,99,59,5.9,5.2,0
2021,10,18,18,98,52,5.9,5.2,0
2021,10,18,18,99,26,5.9,5.2,0
2021,10,18,19,98,42,5.5,5.4,0
2021,10,18,19,99,22,5.5,5.4,0
2021,10,18,19,98,14,5.5,5.4,0
2021,10,18,20,99,17,5.1,6.2,0
2021,10,18,20,98,12,5.1,6.2,0
2021,10,18,20,99,37,5.1,6.2,0
2021,10,18,21,98,10,4.4,5.8,0
2021,10,18,21,99,22,4.4,5.8,0
2021,10,18,22,98,6,3.4,5,0
2021,10,18,22,99,6,3.4,5,0
2021,10,18,23,98,3,2.8,4.6,0
2021,10,18,23,99,2,2.8,4.6,0
2021,10,18,23,98,2,2.8,4.6,0
2021,10,18,0,99,1,3.2,5.4,0
2021,10,18,0,98,0,3.2,5.4,0
2021,10,18,0,99,5,3.2,5.4,0
2021,10,18,1,98,3,3.2,4.5,0
2021,10,18,1,99,1,3.2,4.5,0
2021,10,18,2,98,0,2.5,6.2,0
2021,10,18,2,99,2,2.5,6.2,0
2021,10,19,6,98,9,-1.1,4.3,0
2021,10,19,6,99,27,-1.1,4.3,0
2021,10,19,6,98,16,-1.1,4.3,0
2021,10,19,7,99,40,-1.5,4.5,0
2021,10,19,7,98,33,-1.5,4.5,0
2021,10,19,7,99,45,-1.5,4.5,0
2021,10,19,8,98,47,-1.8,4.3,0
2021,10,19,8,99,49,-1.8,4.3,0
2021,10,19,8,98,30,-1.8,4.3,0
2021,10,19,9,99,31,-1.9,3.7,0
2021,10,19,9,98,37,-1.9,3.7,0
2021,10,19,9,99,38,-1.9,3.7,0
2021,10,19,10,98,36,-0.6,3.4,0
2021,10,19,10,99,134,-0.6,3.4,0
2021,10,19,11,98,38,1.9,2.9,0
2021,10,19,11,99,116,1.9,2.9,0
2021,10,19,11,98,38,1.9,2.9,0
2021,10,19,12,99,101,3.4,2.9,0
2021,10,19,12,98,52,3.4,2.9,0
2021,10,19,13,99,129,4.3,3,0
2021,10,19,13,98,112,4.3,3,0
2021,10,19,13,99,118,4.3,3,0
2021,10,19,14,98,143,4.9,2.5,0
2021,10,19,14,99,128,4.9,2.5,0
2021,10,19,15,98,180,5.5,2.4,0
2021,10,19,15,99,69,5.5,2.4,0
2021,10,19,15,98,150,5.5,2.4,0
2021,10,19,16,99,72,5.6,2.4,0
2021,10,19,16,98,141,5.6,2.4,0
2021,10,19,16,99,64,5.6,2.4,0
2021,10,19,17,98,121,4.6,1.9,0
2021,10,19,17,99,58,4.6,1.9,0
2021,10,19,17,98,88,4.6,1.9,0
2021,10,19,18,99,37,3.9,1.5,0
2021,10,19,18,98,47,3.9,1.5,0
2021,10,19,18,99,41,3.9,1.5,0
2021,10,19,19,98,57,3.5,2.1,0
2021,10,19,19,99,32,3.5,2.1,0
2021,10,19,19,98,24,3.5,2.1,0
2021,10,19,20,99,23,3.6,2.5,0
2021,10,19,20,98,16,3.6,2.5,0
2021,10,19,20,99,26,3.6,2.5,0
2021,10,19,21,98,13,4.5,3.6,0
2021,10,19,21,99,26,4.5,3.6,0
2021,10,19,22,98,3,5,4.3,0
2021,10,19,22,99,13,5,4.3,0
2021,10,19,23,98,2,5.4,5.8,0
2021,10,19,23,99,3,5.4,5.8,0
2021,10,19,23,98,0,5.4,5.8,0
2021,10,19,0,99,2,2.7,4.4,0
2021,10,19,0,98,0,2.7,4.4,0
2021,10,19,0,99,8,2.7,4.4,0
2021,10,19,1,98,0,2.7,4.2,0
2021,10,19,1,99,3,2.7,4.2,0
2021,10,19,2,98,2,1.7,3.8,0
2021,10,19,2,99,4,1.7,3.8,0
2021,10,20,6,98,14,5.9,8.9,0
2021,10,20,6,99,26,5.9,8.9,0
2021,10,20,6,98,13,5.9,8.9,0
2021,10,20,7,99,34,5.8,8,0
2021,10,20,7,98,33,5.8,8,0
2021,10,20,7,99,57,5.8,8,0
2021,10,20,8,98,56,5.1,8.2,1.1
2021,10,20,8,99,45,5.1,8.2,1.1
2021,10,20,8,98,24,5.1,8.2,1.1
2021,10,20,9,99,13,5,8.6,1.8
2021,10,20,9,98,14,5,8.6,1.8
2021,10,20,9,99,28,5,8.6,1.8
2021,10,20,10,98,22,5.1,8.8,1
2021,10,20,10,99,30,5.1,8.8,1
2021,10,20,11,98,22,5.3,8.2,2.3
2021,10,20,11,99,26,5.3,8.2,2.3
2021,10,20,11,98,20,5.3,8.2,2.3
2021,10,20,12,99,15,5.8,6.8,3
2021,10,20,12,98,44,5.8,6.8,3
2021,10,20,13,99,19,6.5,6.6,2.2
2021,10,20,13,98,56,6.5,6.6,2.2
2021,10,20,13,99,25,6.5,6.6,2.2
2021,10,20,14,98,29,7.3,6,1.1
2021,10,20,14,99,43,7.3,6,1.1
2021,10,20,15,98,61,8.3,7.2,0.7
2021,10,20,15,99,34,8.3,7.2,0.7
2021,10,20,15,98,53,8.3,7.2,0.7
2021,10,20,16,99,40,9.7,6.1,0.6
2021,10,20,16,98,60,9.7,6.1,0.6
2021,10,20,16,99,48,9.7,6.1,0.6
2021,10,20,17,98,52,10.5,6.8,0.4
2021,10,20,17,99,51,10.5,6.8,0.4
2021,10,20,17,98,50,10.5,6.8,0.4
2021,10,20,18,99,24,11,7.2,0.5
2021,10,20,18,98,22,11,7.2,0.5
2021,10,20,18,99,21,11,7.2,0.5
2021,10,20,19,98,17,10.9,7.3,1.4
2021,10,20,19,99,22,10.9,7.3,1.4
2021,10,20,19,98,27,10.9,7.3,1.4
2021,10,20,20,99,15,10.9,7.3,1.6
2021,10,20,20,98,4,10.9,7.3,1.6
2021,10,20,20,99,29,10.9,7.3,1.6
2021,10,20,21,98,22,10.8,6.7,1.3
2021,10,20,21,99,23,10.8,6.7,1.3
2021,10,20,22,98,1,10.8,5.6,0.4
2021,10,20,22,99,7,10.8,5.6,0.4
2021,10,20,23,98,3,11.2,6.1,0.2
2021,10,20,23,99,4,11.2,6.1,0.2
2021,10,20,23,98,0,11.2,6.1,0.2
2021,10,20,0,99,1,5.7,6.4,0
2021,10,20,0,98,0,5.7,6.4,0
2021,10,20,0,99,1,5.7,6.4,0
2021,10,20,1,98,1,5.8,6.3,0
2021,10,20,1,99,0,5.8,6.3,0
2021,10,20,2,98,0,6,7,0
2021,10,20,2,99,0,6,7,0
2021,10,21,6,98,13,10.2,5.7,0
2021,10,21,6,99,26,10.2,5.7,0
2021,10,21,6,98,12,10.2,5.7,0
2021,10,21,7,99,40,10.3,6.3,0
2021,10,21,7,98,20,10.3,6.3,0
2021,10,21,7,99,35,10.3,6.3,0
2021,10,21,8,98,36,10,7.3,0
2021,10,21,8,99,50,10,7.3,0
2021,10,21,8,98,30,10,7.3,0
2021,10,21,9,99,44,9.5,5.4,0
2021,10,21,9,98,45,9.5,5.4,0
2021,10,21,9,99,78,9.5,5.4,0
2021,10,21,10,98,55,9.9,5.9,0
2021,10,21,10,99,116,9.9,5.9,0
2021,10,21,11,98,51,10.4,5.8,0
2021,10,21,11,99,120,10.4,5.8,0
2021,10,21,11,98,49,10.4,5.8,0
2021,10,21,12,99,115,10.6,5.7,0
2021,10,21,12,98,76,10.6,5.7,0
2021,10,21,13,99,140,11.7,7.7,0
2021,10,21,13,98,128,11.7,7.7,0
2021,10,21,13,99,92,11.7,7.7,0
2021,10,21,14,98,119,11.6,6.7,0
